title,detail,category,link,img,create_dt,write_dt
"작년 고용, 여성으로 버텼다…늘어난 취업자 94%가 여성","지난해 증가한 취업자 10명 중 9명 이상이 여성인 것으로 나타났다. 특히 30대 여성 취업자 수와 고용률이 모두 큰 폭으로 늘었다. 20~40대 핵심 노동 연령층이 감소하는 상황에서 여성을 중심으로 취업자가 늘면서 고용시장 충격을 완화했다.   3일 통계청 국가통계포털 경제활동인구조사 분석 결과 지난해 1~11월 전체 취업자 수는 전년 같은 기간과 비교해 33만1000명 증가했다. 1년 새 증가한 취업자 중에선 남성이 1만9000명, 여성이 31만2000명을 차지했다. 전체 취업자 수 증가분의 94.3%가 여성 몫이었다. 여성 증가세가 남성의 16.4배에 달한다.  30대로 한정하면 지난해 1~11월 남성 취업자 수는 1년 전 같은 기간보다 4만명 감소했는데 30대 여성은 9만3000명 증가했다. 40대에선 남성 취업자 6만8000명이 감소할 때 여성은 1만1000명 증가한 것으로 나타났다. 이처럼 일자리 주축으로 불리는 30~40대에서 취업자 수 변화가 극명히 갈렸다. 경력단절 이유로 지적돼온 결혼·출산이 줄면서 고용시장에서 이탈하는 여성이 감소했고, 코로나19 확산 때 육아 등을 위해 경력을 중단했던 여성이 대거 복귀한 영향으로 풀이된다.   취업자 수 증감이 아닌 고용률로 따져도 남녀의 명암이 확실했다. 남성은 감소(-0.3%)한 반면 여성은 증가(2.3%)했다. 이처럼 지난해 고용시장의 증가세는 절대적으로 여성에 의존했다. 12월 통계가 발표되지 않았지만, 이 같은 흐름은 연말에도 이어졌을 것이란 분석이 나온다. 정부 관계자는 “1~11월 남녀 고용시장 추이가 12월에도 비슷하게 나타났을 것”이라고 설명했다.  통계청은 고령화가 점차 빠르게 진행하면서 생산가능인구(15~64세 인구)는 2020년 3738만명에서 2040년 2852만명으로 20년 새 24% 급감할 것이라 내다봤다. 일할 수 있는 사람 자체가 줄어드는 상황이다 보니 여성의 경제활동 참가는 노동시장이 유지되기 위한 필수조건이다.   문제는 여성 취업과 저출산의 관계다. 한국개발연구원(KDI)은 여성 경제활동참가와 출산율이 반비례한다는 연구 결과를 내놨다. 여성 취업이 꼭 필요하면서도 중장기적으론 인구 감소로 나타날 수 있다는 의미다. KDI가 2022년 30대 초반(30~34세)이었던 여성과 2017년 30대 초반이었던 여성을 비교한 결과 2022년 경제활동참가율(75%)이 2017년(66.2%)보다 8.8%포인트 높았다.  불과 5년 새 8.8%포인트 차이가 벌어진 건 자녀 수 때문이었다는 게 KDI 분석이다. 2017년 30대 초반이었던 여성 중 자녀가 있는 비중은 46.9%였으나, 2022년엔 32.3%로 14.6%포인트 낮아졌다.  결국 단기적으로는 여성 고용 증대, 중장기적으로는 저출산 극복이라는 두 마리 토끼를 모두 잡아야 한다는 분석이 나온다. 국회입법조사처는 최근 ‘20~30대 여성의 고용·출산 보장을 위한 정책방향’ 보고서에서 30대에 들어서면서부터 남성과 여성의 고용률 격차가 30%포인트 안팎으로 벌어지는 현실이 여성의 출산·육아와 노동의 병행을 막아선다고 분석했다.  김지연 KDI 부연구위원은 “출산과 경제활동참여는 반비례가 아니라 함께 올라가야 한다”며 “업무 효율화를 통한 노동시간 단축, 유연근로 활성화 등 노동개혁을 통해 육아와 근로를 병행할 수 있는 환경을 조성해야 한다”고 말했다.  세종=정진호 기자 jeong.jinho@joongang.co.kr ",경제,https://v.daum.net/v/20240104000234290,https://img3.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202401/04/joongang/20240104000235025vyee.jpg,2024-01-04 00:54:46.360229,2024-01-04 00:02:00
"[Biz & Now] 기아, 지난해 308만대 판매 사상 최대","기아는 3일 “2023년 308만5771대를 판매했다”면서 “1962년 자동차 판매를 시작한 이래 사상 최대의 연간 판매 실적을 기록했다”고 밝혔다. 국내 56만3660대, 해외 251만6383대를 팔았다. 기존 연간 최대 판매는 2014년 기록한 303만8552대였다. 스포티지(52만3502대)와 셀토스(34만4013대), 쏘렌토(24만2892대) 등 스포츠 유틸리티차(SUV)가 실적을 이끌었다. ",경제,https://v.daum.net/v/20240104000233289,,2024-01-04 00:54:46.467225,2024-01-04 00:02:00
[Biz & Now] 경제6단체 50인 미만 중처법 유예 촉구,"중소기업중앙회·한국경제인협회 등 경제 6단체는 3일 “50인 미만 사업장에 대한 중대재해처벌법 적용을 2년 추가 유예해 달라”는 공동성명을 발표했다. 이대로 법이 시행되면 준비가 부족한 중소기업에 처벌이 집중돼 재해 예방 효과보다 폐업·실직 같은 부작용이 더 커질 수 있다는 주장이다. 법은 2022년 1월 시행됐으며, 오는 27일부터 5인 이상 전 사업장에 적용된다. ",경제,https://v.daum.net/v/20240104000228287,,2024-01-04 00:54:46.584591,2024-01-04 00:02:00
"[Biz & Now] 웅진씽크빅, 신임 대표에 이봉주 전 삼성전자 부사장"," 웅진씽크빅은 이봉주(61·사진) 전 삼성전자 부사장을 신임 대표이사로 내정했다고 3일 밝혔다. 이 대표이사 내정자는 1988년 삼성전자에 입사해 반도체 부문 인사팀장, 사회공헌단장, 산학협력센터장 등을 지냈다. 웅진씽크빅은 “급변하는 국내외 산업 트렌드와 교육업계 흐름에 대응하기 위해 풍부한 기업 경험과 뛰어난 사업 통찰력을 보유한 이 내정자를 영입했다”고 밝혔다. ",경제,https://v.daum.net/v/20240104000224285,https://img1.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202401/04/joongang/20240104000226631nizu.jpg,2024-01-04 00:54:46.701335,2024-01-04 00:02:00
"[Biz & Now] SPC, 채용연계 교육 프로그램 ‘파리크라상 영 캠프’ 운영","SPC그룹은 오는 21일까지 청년 인재 육성을 위한 ‘파리크라상 영(Young) 캠프’ 신입생을 모집한다고 3일 밝혔다. 영 캠프는 청년 취업 활성화와 전문 인력 확보를 위해 특성화고와 전문대 졸업예정자를 대상으로 제과·제빵, 샌드위치, 요리, 커피 분야 기술 교육을 진행하는 프로그램이다. ",경제,https://v.daum.net/v/20240104000223284,,2024-01-04 00:54:46.822414,2024-01-04 00:02:00
"한앤컴퍼니 vs 남양유업 홍원식, D-DAY…3년 법정공방 마무리는?","한앤컴퍼니에 판세 기울어남양유업 경영 정상화 기대감 '솔솔' 
[더팩트｜윤정원 기자] 3년여 간 지속된 국내 사모펀드(PEF) 운용사 한국앤컴퍼니와 홍원식 남양유업 회장 간 법정공방이 오늘(4일) 마무리된다. 한앤컴퍼니가 승기를 쥘 것으로 점쳐지는 가운데 시장에서는 남양유업의 변화 가능성에 주목하고 있다.
           ◆ 한앤컴퍼니 vs 홍원식, 주식양도소송 판결 선고 예정 법조계 및 IB(투자은행) 업계에 따르면 이날 오전 대법원 민사2부는 국내 사모펀드(PEF) 운용사 한국앤컴퍼니와 홍원식 남양유업 회장간 주식양도소송에 대한 판결 선고를 내린다. 지난 8월 27일 '쟁점에 관한 재판부 논의 중'이라 공지한 지 약 4개월 만이다. 앞서 홍 회장은 2021년 5월 27일 일가 보유 지분 53.08%를 사모펀드 운용사 한앤컴퍼니에 매각하는 주식매매계약(SPA)을 맺었다. 그러나 석 달여 뒤인 9월 1일 홍 회장 측은 한앤컴퍼니가 SPA 계약 이행 전에 남양유업 경영에 부당하게 간섭하고 김앤장 변호사가 불법적인 '쌍방 대리'를 했다며 돌연 계약 해지를 통보했다. 결국 이때부터 남양유업 경영권 분쟁 소송이 본격화됐다. 같은 달 23일 홍 회장 측은 한앤컴퍼니에 위약벌 및 손해배상 소송을 제기했고, 한앤컴퍼니는 10월 19일 남양유업 최대주주 의결권행사 금지 가처분 신청에 나서며 맞섰다. 홍 회장 측이 일방적으로 계약 해지를 통보했다는 게 한앤컴퍼니의 입장이다. 쌍방 대리가 아닌 '쌍방 자문'이라고도 목소리를 높이고 있다. 한앤컴퍼니는 12월 3일 홍원식 회장 측에 계약이행금지 가처분 소송 또한 제기했다. 법원이 한앤커퍼니가 신청한 홍 회장의 의결권행사 금지 가처분과 협약이행금지 가처분 등을 인용하면서 판세는 한앤컴퍼니 측으로 기울었다. 수차례의 변론기일을 거친 끝에 지난2022년 9월 22일 법원은 1심 선고에서 한앤컴퍼니 승소 판결을 내렸다. 하지만 홍 회장 측은 불만을 표하며 10월 4일 항소를 제기했다. 법원이 11월 10일 홍 회장 측에 위약벌 소송 화해 권고 결정을 내리기도 했으나 홍 회장 측은 또다시 이의신청에 돌입했다. 법원이 2023년 1월 27일 홍 회장 측에 위약벌 소송 항소장 각하 명령 송부하면서 한앤컴퍼니의 승리가 거의 확실시됐다. 실제 또다시 법원은 한앤컴퍼니의 손을 들어줬다. ◆ 결국 대법원까지 간 법정공방…홍원식 ""합리적 판단 희망"" 하지만 홍 회장은 두 번의 패배에도 굴하지 않았다. 재판부가 항소심에서 이에 대한 입증의 기회를 주지 않았다며 상급 법원을 통해 판단을 구하겠다며 상고에 나섰다. 지난해 3월 2일 홍 회장 측은 ""상급심을 통해 쌍방대리 등에 대한 명확하고 합리적인 판단을 구하는 동시에 허무하게 끝나버린 항소심 재판에 대한 억울함도 호소하고자 대법원에 상고하게 됐다""고 밝혔다. 이어 같은 달 13일에는 대법원에 상고이유서를 제출했다. 홍 회장은 ""권리 구제의 마지막 단계인 대법원에서만큼은 모든 잘못이 시정되고 합리적인 판단이 내려지길 희망하고 있다""고 피력했다. 상고이유서에서 홍 회장은 법률대리인들의 쌍방대리 행위로 매도인 권리를 보장받지 못한 점을 연거푸 역설했다. 아울러 홍 회장은 ""2심은 4개월이라는 짧은 기간에 재판이 종결된 데다 새로운 주장과 쟁점에 대한 실질적인 입증 기회를 단 한 차례도 보장받지 못했다""고 목소리를 높였다. 새로운 주장과 쟁점, 쌍방대리 위법성에 대한 추가 심리·법리적 판단도 없었다는 주장이었다. 13일 남양유업에 따르면 이날 대주주 홍원식 회장은 입장문을 통해 ""대법원에 상고이유서를 제출해 항소심이 법리를 오해해 잘못 판단한 부분과 제기된 새로운 주장과 쟁점에 대해 아무런 판단이나 심리를 하지 않은 부분의 잘못을 시정해줄 것을 요청했다""며 ""권리구제 마지막인 대법원에서만큼은 합리적인 판단이 내려지길 희망한다""고 밝혔다. 
◆ 한앤컴퍼니에 기운 승기…남양유업 실적 회복 급선무
 그러나 업계에서는 이날 결정되는 대법원 판결도 앞선 결과와 크게 다르지 않을 것으로 보고 있다. 홍 회장 측이 패소, 거래종결 의무에 따라 보유 주식을 전부 한앤컴퍼니에 넘기게 될 것이라는 이야기다. 한앤컴퍼니 측은 대법원 판결 이후 입장을 밝힌다는 계획이다. 시장에서는 한앤컴퍼니가 향후 새 경영 체제를 세우기 위한 이사회·주총 소집 등 본격 경영에 나설 것으로 보고 있다. 일각에서는 한앤컴퍼니가 불가리스 논란으로 인한 소비자 불매운동과 매각 철회 등 오너리스크 등으로 얻게 된 오명을 떨치기 위해 사명을 바꿀 것이라는 전망도 나온다. 한앤컴퍼니는 남양유업의 재무환경 개선에도 나설 전망이다. 최근 몇 년간 남양유업의 실적은 하향 곡선을 그리고 있다. 남양유업은 지난 2019년 3분기부터 영업적자를 면치 못하고 있다. 남양유업은 지난해 3분기에도 연결 재무제표 기준 영업 손실액 182억 원을 기록했다. 한편, 투자자들 사이에서는 남양유업 주가 부양감에 대한 기대감도 인다. 10여 년 전 주당 100만 원이 넘는 '황제주'의 위엄을 뽐냈던 호시절로 돌아갈 수 있다는 희망도 새어 나온다. 실제 대법원 판결일이 전해진 이래로 남양유업은 급등세를 연출한 바 있다. 남양유업은 지난달 22일부터 줄곧 오름세를 유지했다. 종가 기준 상승률은 △12월 22일 15.63% △26일 9.83% △27일 1.55% △28일 2.88% △1월 2일 2.47% 등이다. 다만 판결을 하루 앞둔 3일에는 5.37% 하락 마감하며 최근의 상승분을 일부 반납했다. garden@tf.co.kr 발로 뛰는 더팩트는 24시간 여러분의 제보를 기다립니다.▶카카오톡: '더팩트제보' 검색▶이메일: jebo@tf.co.kr▶뉴스 홈페이지: http://talk.tf.co.kr/bbs/report/write ",경제,https://v.daum.net/v/20240104000205277,https://img2.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202401/04/THEFACT/20240104000207700osty.jpg,2024-01-04 00:54:47.051162,2024-01-04 00:02:00
"강원소방, 올해 교부세 730억 원 확보…12% 늘어","[KBS 강릉]올해 강원도의 소방 분야의 국비가 지난해보다 12% 늘었습니다. 행정안전부는 올해 강원도소방본부에 소방안전교부세 730억 원을 배정했습니다. 항목별로는 인건비 460억 원, 사업비 270억 원 등입니다. 특히, 올해 교부세에는 2025년 도입 예정인 대형 소방헬기 관련 예산 41억 원이 포함됐습니다. 올해 전국 17개 시도에 소방교부세는 9,500억 원입니다. 조휴연 기자 (dakgalbi@kbs.co.kr) ",경제,https://v.daum.net/v/20240104000200274,https://t1.daumcdn.net/news/202401/04/kbs/20240104000203134zbep.jpg,2024-01-04 00:54:47.195427,2024-01-04 00:02:00
"갑진년 키워드로 '해외사업' 강조한 라면 업계 CEO, 왜? [TF초점]","국내 라면시장 포화K푸드, 세계적 관심 높아진 영향 
[더팩트｜이중삼 기자] 국내 라면 업계를 진두지휘하고 있는 대표이사들이 2024년 갑진년(甲辰年) 핵심 경영 키워드로 해외사업 강화를 꼽았다. 이들은 신년사를 통해 해외시장 지배력을 강화하는 한편, 글로벌 기업으로의 도약을 목표로 정했다. 라면 업계 수장들이 너도나도 글로벌을 강조한 이유는 국내 라면시장 포화, 전 세계 K푸드 인기 등 복합적인 요인이 작용했기 때문으로 분석된다. 관련 업계에서는 국내 시장 성장은 한계에 다다랐다며 해외시장 진출은 당연한 수순이라고 입을 모았다.
           농심은 올해 경영지침을 '전심전력'(온 마음과 온 힘을 다 기울이다)으로 잡았다. 특히 해외시장 지배력 강화와 신성장동력 발굴이라는 핵심 과제를 선정했다. 이병학 농심 대표이사는 지난 2일 신년사를 통해 ""국내외 시장 지배력 강화에 만전을 기해야 한다""며 ""국내 시장에서의 성공 경험을 해외에 똑같이 적용하려 해선 안 된다. 새로운 시각으로 글로벌 시장에서 성공 방정식을 만들어 나가야 한다""고 주문했다. 그러면서 ""미국 시장에서 중장기 전략을 실행하며 시장점유율 1위 기업으로 도약해야 한다""고 강조했다. 이 대표가 유독 미국 시장을 강조한 이유는 지난해 중순 신동원 농심 회장이 천명한 경영 목표와 관련이 깊다. 신 회장은 오는 2030년까지 미국 시장에서 라면시장 1위에 오른다는 목표를 내걸었다. 이를 위해 2025년 미국 제3공장을 착공하고, 시장 공략에 한층 속도를 더한다는 방침이다. 시장조사업체 유로모니터 자료에 따르면 농심의 미국 시장 점유율은 2021년 기준 25.2%로 일본 토요스이산(47.7%)에 이어 2위를 차지하고 있다. 실제 농심은 미국 시장에서 선전하고 있다. 금융감독원 전자공시시스템에 따르면 지난해 상반기 기준 미국법인 매출은 전년 같은 기간 대비 25.2% 늘어난 3162억 원, 영업이익은 536% 증가한 337억 원을 기록했다. 참고로 농심은 지난해 3분기 영업이익의 50% 이상을 해외에서 거둬들이는 등 꾸준히 해외에서 수익성을 늘려나가고 있다. 김정수 삼양라운드스퀘어 부회장도 올해 신년사에서 '글로벌'을 키워드로 제시했다. 김 부회장은 지난 2일 ""새해에는 어떠한 외부환경에도 흔들리지 않는 초격차 역량 강화를 통해 단순한 외연 성장이 아닌, 글로벌 종합식품기업으로 도약하겠다""고 선언했다. 특히 김 부회장은 ""불닭볶음면을 세계적인 브랜드로 만들어내면서 배운 가장 중요한 한 가지는 미래를 내다볼 때 절대 과거에만 근거해서는 안 된다는 것""이라며 ""앞으로의 3년은 우리의 코어인 식품 기반 아래 식문화를 선도하기 위한 저변 확대를 목표로 모든 역량을 쏟아 내야 한다""고 강조했다. 삼양식품은 지난 2012년 출시한 불닭볶음면이 세계 시장에서 대히트를 치며 명실공히 식품수출기업으로 발돋움했다. 삼양식품에 따르면 지난해 3분기 누적 기준 해외 매출(5876억 원) 비중은 전체(8661억 원)의 68%에 이른다. 삼양식품은 해외 수요에 대응하기 위해 지난 2022년 5월 밀양나노융합국가산단에 약 2400억 원을 투자해 신공장을 설립했다. 오는 2025년까지 1643억 원을 투입해 밀양 제2공장을 추가로 설립할 예정이다. 
◆ 국내 라면시장 10년 가까이 2조 원 횡보
 오뚜기는 따로 신년사를 발표하지는 않았다. 다만 4일 <더팩트> 취재 결과 함영준 회장은 임직원들에게 ""보다 앞선 식품으로 보다 앞선 기업이 되는 글로벌 오뚜기가 되도록 전진하자""는 메시지를 전달한 것으로 확인됐다. 함 회장 역시 글로벌을 키워드로 제시한 것이다. 오뚜기는 경쟁사인 농심과 삼양식품보다 해외사업 성과가 약하다는 평가를 받아왔다. 금융감독원 전자공시시스템에 따르면 지난해 3분기 오뚜기 해외매출은 전체 매출에 9.6%에 그친다. 오뚜기는 해외사업 확대를 위해 지난해 11월 28일 김경호 전 LG전자 부사장을 글로벌사업본부장(부사장)으로 신규 영입했다. 오뚜기 관계자는 ""글로벌 시장에 대한 높은 이해도와 탁월한 비즈니스 역량을 보유한 김 부사장을 영입해 미래 성장 기반을 다지고, 해외 시장에서의 입지를 넓혀나갈 계획이다""고 말했다. 권성균 팔도 대표이사 부사장도 신년사를 대외적으로 공개하지는 않았다. 다만 팔도에 따르면 2024년에는 핵심 제품을 기반으로 경쟁력 있는 신제품 출시와 소비자 지향형 제품을 선보이며 관련 마케팅에 나설 예정이다. 팔도 관계자는 ""지난해 핵심 제품과 경쟁력 있는 신제품을 중심으로 사업을 영위했다""며 ""특히 라면의 경우, 팔도비빔면 활성화를 비롯한 비빔면 시장 자체의 확장을 위해 '비빔쫄면', '팔도비빔면 가을에디션' 등 한정판 제품을 연이어 선보였다. 뿐만 아니라, 왕뚜껑과 틈새라면 등 제품들도 다양한 업종과 협업하기도 했다""고 말했다. 그러면서 ""올해 역시 이런 기조를 이어갈 방침이다""고 덧붙였다. 관련 업계에서는 라면 업계가 해외로 뻗어나가는 이유에 대해 △수익성 △K푸드 열풍 등을 꼽았다. 업계 관계자는 ""통상 제품들이 해외에서 고가에 판매되고 있기 때문에 국내보다는 해외가 수익성이 더 좋다""며 ""영화 기생충 등 K콘텐츠의 여파로 K푸드에 대한 수요가 높아지고 있는 점도 매출에 영향을 미치고 있다""고 설명했다. 큰 틀에서는 국내 인구감소로 인한 시장 자체가 정체돼 있어 해외로 눈을 돌릴 수밖에 없다고도 전했다. 업계에 따르면 국내 라면시장 규모는 10년 가까이 2조 원 안팎에서 횡보하고 있다. 
◆ ""라면 업계 해외사업 확대는 필연적""
 전문가들은 △시장 다각화 △글로벌 수요 증가 △브랜드 가치 향상 △생산·유통 네트워크 향상 등 요인이 라면 업계가 해외사업에 눈을 돌리게 된 이유라고 분석했다. 김종갑 재능대 유통물류과 교수는 ""농심·삼양식품 등 국내 주요 라면업계가 현지화 전략, 글로벌 마케팅, 수출 확대 등을 통해 글로벌 시장에서의 입지를 강화하고 있다""며 ""한류 확산으로 K푸드, 특히 라면에 대한 전 세계의 관심이 높아졌다""고 밝혔다. 이에 더해 ""내수 시장의 포화나 경쟁 심화로 인해 해외시장에 진출함으로써 수익원을 다양화할 수 있고, 글로벌 브랜드 가치를 높이는 것도 가능하다""고 전했다. 일각의 전문가들은 대표이사들의 해외사업 확대 강조를 시기적절하다고 평가하면서도 빠르게 준비하지 못한 부분은 아쉽다고 토로했다. 황용식 세종대 경영학과 교수는 ""시기적절했다고 본다. 내수 시장은 포화된 지 오래인 상태에서 현재 K푸드 열풍이 불고 있다. 특히 K푸드의 유행이 이런 메시지를 내놓게 한 요인으로 볼 수 있다""며 ""오히려 좀 더 일찍 준비했었다면 지금보다는 좋은 상황이었지 않을까 하는 아쉬움이 있다""고 말했다. js@tf.co.kr 발로 뛰는 더팩트는 24시간 여러분의 제보를 기다립니다.▶카카오톡: '더팩트제보' 검색▶이메일: jebo@tf.co.kr▶뉴스 홈페이지: http://talk.tf.co.kr/bbs/report/write ",경제,https://v.daum.net/v/20240104000155271,https://img4.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202401/04/THEFACT/20240104000157938rrwc.jpg,2024-01-04 00:54:47.560109,2024-01-04 00:01:00
강원지역 상공회의소 신년인사회 잇따라,"[KBS 강릉]강원지역 상공회의소들이 새해를 맞아 오늘(3일) 신년인사회를 잇따라 개최됐습니다. 강릉상공회의소는 오늘 강릉 라카이컨벤션센터에서 기관 단체장과 상공인 등 500명이 모인 가운데, 2024 강원 동계청소년올림픽 성공개최를 기원하고 인구 감소와 대내외 경제환경 악화 속에도 시정과 기업이 함께 성장과 발전을 이룰 수 있도록 힘을 합치기로 다짐했습니다. 속초상공회의소와 삼척상공회의소 등도 오늘(3일) 각각 신년인사회를 열어 새해 포부를 밝히고 경제 위기 극복 의지를 다졌습니다. 김보람 기자 (bogu0602@kbs.co.kr) ",경제,https://v.daum.net/v/20240104000155270,https://t1.daumcdn.net/news/202401/04/kbs/20240104000157491hlkb.jpg,2024-01-04 00:54:47.684795,2024-01-04 00:01:00
"'도전·혁신' 외친 재계 총수, 새해 첫 해외 출장지 '이곳'","최태원·이재용 등 재계 총수 '바쁜 연초' 예상첫 출장지 대부분 'CES'…AI 중점적으로 살필 듯 
[더팩트ㅣ이성락 기자] 국내 주요 그룹 총수들이 연초부터 숨 가쁜 일정을 소화할 것으로 보인다. 올해 목표로 도전과 혁신을 통한 재도약을 제시한 만큼, 분주한 행보를 이어갈 전망이다. 1월부터 해외 출장도 예정돼 있다. 세계 최대 가전·정보기술(IT) 박람회 'CES 2024'에 참석하는 총수들은 이미 짐을 챙기고 있다.
           4일 재계에 따르면 재계 총수 가운데 가장 바쁜 연초를 보낼 것으로 예상되는 인물은 최태원 SK그룹 회장 겸 대한상공회의소(대한상의) 회장이다. 2일 대한상의·중기중앙회가 개최한 경제계 신년인사회를 성공적으로 마친 최태원 회장은 조만간 해외 출장길에 오를 전망이다. 지난해에 이어 올해도 미국 라스베이거스에서 열리는 'CES 2024'에 참석할 가능성이 크다. 최태원 회장은 지난해 부산엑스포 민간유치위원장을 맡아 11월까지 광폭 행보를 보였다. 또 지난해 연말 일본과 미국, 유럽 몇몇 국가를 차례로 방문해 SK그룹의 주요 사업을 점검했다. 사실상 연말부터 연초까지 글로벌 현장 경영을 위해 쉴 틈 없는 일정을 소화하는 것이다. ""하라면 더 해야지""라며 대한상의 회장 연임 의지를 내비친 만큼, '재계 맏형' 역할 역시 올해도 이어질 것으로 보인다. 최태원 회장의 '바쁜 연초'는 예견된 일이었다. 연말 해외 출장 과정에서 앞으로도 미래 먹거리를 직접 챙기고, 현장 경영을 통해 위기 극복에 적극 나서겠다는 의지를 드러냈다. 앞서 SK그룹 측은 ""최태원 회장의 연말 글로벌 경영 행보는 2024년 새해에도 반도체, 인공지능(AI), 미래 에너지 등 그룹 신성장 사업을 직접 챙기고 '글로벌 스토리'도 한층 가속화하겠다는 의지를 보여준 것""이라고 설명했다. 최태원 회장 외 다른 그룹 총수들도 새해 첫 해외 출장지로 라스베이거스를 선택했다. 도전적인 경영을 통한 신사업 강화를 올해 목표로 세운 상황에서 'CES'는 신사업과 기술 변화 방향을 모색할 좋은 무대이기 때문이다. 특히 올해 'CES 2024'의 주인공은 AI로, 그룹 총수들은 신년사에서 AI를 별도로 언급할 정도로 AI 관련 사업에 큰 관심을 쏟고 있다. 
구체적으로 정의선 현대차그룹 회장의 'CES 2024' 현장 방문이 유력하다. 정의선 회장은 새해를 맞아 창의적 생각과 도전을 통한 변화를 주문했고, 자신도 회사의 변화를 위해 새로운 사업 영역에서 도전적 행보를 나타내고 있다. 정의선 회장은 'CES 2024'와 관련해 ""AI나 로보틱스, 의료 등 여러 가지를 둘러볼 계획""이라고 말했다.
           유통가 수장인 신동빈 롯데그룹 회장의 새해 첫 해외 출장지도 라스베이거스가 될 것으로 점쳐진다. 마찬가지로 먹거리 발굴에 주력하고 있는 신동빈 회장이 미래 기술 트렌드를 살피기 위해 'CES' 현장을 방문할 것이란 관측이다. 신동빈 회장은 새해 첫 메시지를 통해 생성형 AI 등 AI 트랜스포메이션(전환) 시대를 맞이하기 위한 사업 혁신을 강조하기도 했다. 재계는 올해부터 롯데지주 미래성장실장을 맡아 신사업 발굴에 나서는 신유열 전무가 이번 'CES' 일정에 동행할 것으로 보고 있다. 이 밖에 박정원 두산그룹 회장이 'CES 2024'에 참석하기 위해 연초부터 해외 출장길에 오른다. 신사업·신시장 개척을 올해 중점 추진 과제로 제시한 구자은 LS그룹 회장, 유통에 이어 로보틱스 사업으로 발을 넓히고 있는 김동선 한화 부사장 등의 'CES' 참석 가능성도 거론된다. HD현대가 오너 3세인 정기선 부회장은 국내 기업인 중 유일하게 'CES' 기조연설자로 나서 미래 비전을 발표할 계획이다. 이재용 삼성전자 회장은 지난해 복합 경제 위기에 대응하고, 주요 사업 전략을 점검하기 위한 글로벌 현장 경영에 적극 나섰다. 뿐만 아니라 대통령 국빈 방문에 수차례 동행하며 '민간 외교관'으로서 두각을 드러내기도 했다. 올해도 경영 목표인 초격차 기술에 기반한 본원적 경쟁력 강화, 미래 변화 대응력 확보 등을 달성하기 위해 보폭을 넓힐 것으로 보인다. 재계에서는 이재용 회장이 'CES 2024'에 불참하고, 1월 중순 세계경제포럼이 열리는 스위스를 방문할 것이란 관측이 제기된다. 또 2월 설 연휴에 맞춰 장기간 해외 출장에 나설 것으로 보고 있다. 재계 관계자는 ""이재용 회장은 거의 10년째 명절 연휴를 활용해 해외 사업장을 찾아 임직원들을 격려하고, 글로벌 기업인들과의 비즈니스 미팅을 소화하고 있다""고 밝혔다. rocky@tf.co.kr 발로 뛰는 더팩트는 24시간 여러분의 제보를 기다립니다.▶카카오톡: '더팩트제보' 검색▶이메일: jebo@tf.co.kr▶뉴스 홈페이지: http://talk.tf.co.kr/bbs/report/write ",경제,https://v.daum.net/v/20240104000146268,https://img2.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202401/04/THEFACT/20240104000149172lceh.jpg,2024-01-04 00:54:47.856005,2024-01-04 00:01:00
